timeOpen,timeClose,timeHigh,timeLow,open,high,low,close,volume,marketCap
2022-10-19T00:00:00.000Z,2022-10-19T23:59:59.999Z,2022-10-19T00:05:00.000Z,2022-10-19T22:54:00.000Z,2.192212397,2.192458188,2.098172931,2.1015178,1063134.11,123229696
2022-10-18T00:00:00.000Z,2022-10-18T23:59:59.999Z,2022-10-18T00:34:00.000Z,2022-10-18T22:36:00.000Z,2.23244839,2.238393476,2.174074799,2.191813251,867466.12,128524479.1
2022-10-17T00:00:00.000Z,2022-10-17T23:59:59.999Z,2022-10-17T13:41:00.000Z,2022-10-17T08:07:00.000Z,2.18733375,2.257004322,2.139115795,2.233999586,907430.94,130998219.4
2022-10-16T00:00:00.000Z,2022-10-16T23:59:59.999Z,2022-10-16T21:33:00.000Z,2022-10-16T10:36:00.000Z,2.192988252,2.2083019,2.145898673,2.187236471,763286.67,128256103.9
2022-10-15T00:00:00.000Z,2022-10-15T23:59:59.999Z,2022-10-15T09:16:00.000Z,2022-10-15T23:25:00.000Z,2.204282145,2.247264711,2.191345881,2.191908128,646085.71,128530042.6
2022-10-14T00:00:00.000Z,2022-10-14T23:59:59.999Z,2022-10-14T06:22:00.000Z,2022-10-14T23:17:00.000Z,2.295112663,2.347686413,2.203144756,2.204285276,1075002.25,129255819
2022-10-13T00:00:00.000Z,2022-10-13T23:59:59.999Z,2022-10-13T19:27:00.000Z,2022-10-13T12:36:00.000Z,2.352586725,2.361221933,2.178781567,2.295907436,1499350.56,134628398.3
2022-10-12T00:00:00.000Z,2022-10-12T23:59:59.999Z,2022-10-12T12:11:00.000Z,2022-10-12T00:00:00.000Z,2.312431591,2.400255217,2.312431591,2.35260488,1117839.35,137953047.2
2022-10-11T00:00:00.000Z,2022-10-11T23:59:59.999Z,2022-10-11T05:03:00.000Z,2022-10-11T23:58:00.000Z,2.452426321,2.465626975,2.311879566,2.313470548,1168003.57,135658271.5
2022-10-10T00:00:00.000Z,2022-10-10T23:59:59.999Z,2022-10-10T00:00:00.000Z,2022-10-10T23:57:00.000Z,2.592304263,2.592304263,2.45300541,2.453722623,1302219.23,143882432.4
2022-10-09T00:00:00.000Z,2022-10-09T23:59:59.999Z,2022-10-09T01:16:00.000Z,2022-10-09T23:55:00.000Z,2.696273934,2.706217486,2.593244132,2.594094977,1256631.55,152113646.4
2022-10-08T00:00:00.000Z,2022-10-08T23:59:59.999Z,2022-10-08T00:48:00.000Z,2022-10-08T22:41:00.000Z,2.823351769,2.841390005,2.685092076,2.696245021,1234756.95,158103564.1
2022-10-07T00:00:00.000Z,2022-10-07T23:59:59.999Z,2022-10-07T12:28:00.000Z,2022-10-07T03:06:00.000Z,2.771463614,2.862646448,2.739750646,2.823971989,1334552.5,165593272.5
2022-10-06T00:00:00.000Z,2022-10-06T23:59:59.999Z,2022-10-06T12:05:00.000Z,2022-10-06T00:00:00.000Z,2.696027113,2.893210836,2.696027113,2.771790076,1584374.95,162533407.3
2022-10-05T00:00:00.000Z,2022-10-05T23:59:59.999Z,2022-10-05T00:33:00.000Z,2022-10-05T20:59:00.000Z,2.796505635,2.805913871,2.685807636,2.696374396,1376623.92,158111150.5
2022-10-04T00:00:00.000Z,2022-10-04T23:59:59.999Z,2022-10-04T07:26:00.000Z,2022-10-04T21:36:00.000Z,2.780931416,2.938813179,2.77320662,2.796767806,1886130.93,163998062
2022-10-03T00:00:00.000Z,2022-10-03T23:59:59.999Z,2022-10-03T17:42:00.000Z,2022-10-03T00:15:00.000Z,2.437355895,2.933670808,2.404724114,2.782330431,2800080.57,163151477.1
2022-10-02T00:00:00.000Z,2022-10-02T23:59:59.999Z,2022-10-02T22:25:00.000Z,2022-10-02T00:05:00.000Z,2.33645625,2.489873679,2.329916877,2.437197879,1243915.36,142913447.5
2022-10-01T00:00:00.000Z,2022-10-01T23:59:59.999Z,2022-10-01T23:14:00.000Z,2022-10-01T05:35:00.000Z,2.322125927,2.336586845,2.286199746,2.33515218,1094567.37,136929648.3
2022-09-30T00:00:00.000Z,2022-09-30T23:59:59.999Z,2022-09-30T00:34:00.000Z,2022-09-30T23:46:00.000Z,2.446748992,2.450609205,2.3179424,2.32240414,1274661.06,136182123.3
2022-09-29T00:00:00.000Z,2022-09-29T23:59:59.999Z,2022-09-29T01:37:00.000Z,2022-09-29T09:06:00.000Z,2.508535665,2.515577795,2.301889202,2.446764758,1978290.97,143474434.2
2022-09-28T00:00:00.000Z,2022-09-28T23:59:59.999Z,2022-09-28T00:16:00.000Z,2022-09-28T10:07:00.000Z,2.597212,2.606406425,2.491501729,2.50826957,1439671.35,147080979.6
2022-09-27T00:00:00.000Z,2022-09-27T23:59:59.999Z,2022-09-27T08:10:00.000Z,2022-09-27T22:05:00.000Z,2.64637742,2.779988967,2.530892464,2.600074491,2042138.46,152464275.7
2022-09-26T00:00:00.000Z,2022-09-26T23:59:59.999Z,2022-09-26T05:04:00.000Z,2022-09-26T12:10:00.000Z,2.640434378,2.666295514,2.610644395,2.646337581,1560705.69,155177070.4
2022-09-25T00:00:00.000Z,2022-09-25T23:59:59.999Z,2022-09-25T07:24:00.000Z,2022-09-25T23:52:00.000Z,2.852934691,2.861598325,2.63521289,2.641805241,1522704.81,154911301.1
2022-09-24T00:00:00.000Z,2022-09-24T23:59:59.999Z,2022-09-24T00:00:00.000Z,2022-09-24T19:12:00.000Z,2.915075879,2.915075879,2.846429244,2.853687083,1147456.33,167335718.8
2022-09-23T00:00:00.000Z,2022-09-23T23:59:59.999Z,2022-09-23T06:10:00.000Z,2022-09-23T14:26:00.000Z,2.941446742,3.03498495,2.802748923,2.914963958,1500913.89,170928898.4
2022-09-22T00:00:00.000Z,2022-09-22T23:59:59.999Z,2022-09-22T23:48:00.000Z,2022-09-22T01:03:00.000Z,2.734878041,2.948339172,2.716890423,2.942905724,1695929.49,172567359.5
2022-09-21T00:00:00.000Z,2022-09-21T23:59:59.999Z,2022-09-21T05:22:00.000Z,2022-09-21T09:24:00.000Z,2.901980713,2.954277718,2.703913756,2.731462923,3504715.46,160168686.5
2022-09-20T00:00:00.000Z,2022-09-20T23:59:59.999Z,2022-09-20T00:08:00.000Z,2022-09-20T23:59:00.000Z,3.274385644,3.292619003,2.901666941,2.901666941,2433055.31,170149182.2
2022-09-19T00:00:00.000Z,2022-09-19T23:59:59.999Z,2022-09-19T14:53:00.000Z,2022-09-19T03:16:00.000Z,3.214956287,3.341784727,3.014203265,3.274819103,3719492.37,192030237.6
2022-09-18T00:00:00.000Z,2022-09-18T23:59:59.999Z,2022-09-18T00:01:00.000Z,2022-09-18T23:57:00.000Z,4.14834012,4.151067916,3.212987531,3.216137953,5478461.1,188589267.3
2022-09-17T00:00:00.000Z,2022-09-17T23:59:59.999Z,2022-09-17T00:55:00.000Z,2022-09-17T19:52:00.000Z,4.355793125,4.403035661,4.123491122,4.150068411,2794912.16,243353479.4
2022-09-16T00:00:00.000Z,2022-09-16T23:59:59.999Z,2022-09-16T02:37:00.000Z,2022-09-16T14:06:00.000Z,4.593063086,4.698270826,4.15359726,4.35530574,4529112.6,255388273.3
2022-09-15T00:00:00.000Z,2022-09-15T23:59:59.999Z,2022-09-15T00:04:00.000Z,2022-09-15T23:32:00.000Z,5.104225597,5.199011515,4.583385438,4.593188599,9493097.97,269337349.8
2022-09-14T00:00:00.000Z,2022-09-14T23:59:59.999Z,2022-09-14T23:59:00.000Z,2022-09-14T00:04:00.000Z,4.037985424,5.101708979,4.032215232,5.101708979,6570422.06,299156184.5
2022-09-13T00:00:00.000Z,2022-09-13T23:59:59.999Z,2022-09-13T00:14:00.000Z,2022-09-13T23:51:00.000Z,4.488772501,4.509829457,4.020882421,4.076716979,3261979.54,239052266.9
2022-09-12T00:00:00.000Z,2022-09-12T23:59:59.999Z,2022-09-12T23:56:00.000Z,2022-09-12T04:32:00.000Z,4.214666196,4.488991077,4.200623266,4.4876,3320899.92,263145800.5
2022-09-11T00:00:00.000Z,2022-09-11T23:59:59.999Z,2022-09-11T00:17:00.000Z,2022-09-11T18:16:00.000Z,4.536849863,4.550741737,4.110799025,4.213414919,4435602.81,247068019
2022-09-10T00:00:00.000Z,2022-09-10T23:59:59.999Z,2022-09-10T01:42:00.000Z,2022-09-10T15:23:00.000Z,4.842844932,4.871287844,4.390749089,4.538224622,3918021.14,266114348.7
2022-09-09T00:00:00.000Z,2022-09-09T23:59:59.999Z,2022-09-09T08:58:00.000Z,2022-09-09T03:12:00.000Z,4.790704131,4.94160744,4.738654426,4.843782268,2873656.97,284031768.1
2022-09-08T00:00:00.000Z,2022-09-08T23:59:59.999Z,2022-09-08T03:58:00.000Z,2022-09-08T17:58:00.000Z,4.798642568,4.950286808,4.70276556,4.79237079,2434551.21,281017079.9
2022-09-07T00:00:00.000Z,2022-09-07T23:59:59.999Z,2022-09-07T21:17:00.000Z,2022-09-07T03:23:00.000Z,4.683883133,4.977727773,4.294119807,4.799722704,5678470.48,281448184.6
2022-09-06T00:00:00.000Z,2022-09-06T23:59:59.999Z,2022-09-06T11:58:00.000Z,2022-09-06T19:08:00.000Z,5.050871191,5.174598479,4.314899735,4.686399303,10672772.39,274803078.8
2022-09-05T00:00:00.000Z,2022-09-05T23:59:59.999Z,2022-09-05T22:37:00.000Z,2022-09-05T09:42:00.000Z,4.453344141,5.064793956,4.196766717,5.046707728,7661082.31,295930997.7
2022-09-04T00:00:00.000Z,2022-09-04T23:59:59.999Z,2022-09-04T11:00:00.000Z,2022-09-04T01:43:00.000Z,4.159961737,4.664048047,4.110265455,4.458503284,7671813.04,142727515.4
2022-09-03T00:00:00.000Z,2022-09-03T23:59:59.999Z,2022-09-03T19:23:00.000Z,2022-09-03T00:06:00.000Z,3.488605772,4.591181838,3.480286553,4.158243326,9823393.89,133115465.1
2022-09-02T00:00:00.000Z,2022-09-02T23:59:59.999Z,2022-09-02T23:21:00.000Z,2022-09-02T06:30:00.000Z,3.260747581,3.493642098,3.213144714,3.488643331,2393005.29,111679943.5
2022-09-01T00:00:00.000Z,2022-09-01T23:59:59.999Z,2022-09-01T20:58:00.000Z,2022-09-01T16:39:00.000Z,3.217088902,3.278854355,3.148012383,3.261314689,976868.7,104402601.7
2022-08-31T00:00:00.000Z,2022-08-31T23:59:59.999Z,2022-08-31T03:26:00.000Z,2022-08-31T18:40:00.000Z,3.218005328,3.336365125,3.197559666,3.218269251,1056979.46,103024612.7
2022-08-30T00:00:00.000Z,2022-08-30T23:59:59.999Z,2022-08-30T14:02:00.000Z,2022-08-30T19:02:00.000Z,3.224778461,3.242567531,3.122959508,3.218300877,1192397.68,103025625.1
2022-08-29T00:00:00.000Z,2022-08-29T23:59:59.999Z,2022-08-29T06:48:00.000Z,2022-08-29T14:53:00.000Z,3.207930453,3.294984429,3.151060304,3.225308442,1384729.64,103249954.3
2022-08-28T00:00:00.000Z,2022-08-28T23:59:59.999Z,2022-08-28T21:32:00.000Z,2022-08-28T14:26:00.000Z,3.029269952,3.327659355,2.993430895,3.207673766,1083089.56,102685425.5
2022-08-27T00:00:00.000Z,2022-08-27T23:59:59.999Z,2022-08-27T03:47:00.000Z,2022-08-27T22:01:00.000Z,3.137792975,3.186648663,2.989679856,3.02988,1088963.08,96993815.37
2022-08-26T00:00:00.000Z,2022-08-26T23:59:59.999Z,2022-08-26T13:58:00.000Z,2022-08-26T23:58:00.000Z,3.340814146,3.420829021,3.13903699,3.139659409,2344986.58,100508120.8
2022-08-25T00:00:00.000Z,2022-08-25T23:59:59.999Z,2022-08-25T19:46:00.000Z,2022-08-25T00:16:00.000Z,3.011269821,3.456504075,3.008024371,3.34136449,2681283.12,106965190.2
2022-08-24T00:00:00.000Z,2022-08-24T23:59:59.999Z,2022-08-24T18:11:00.000Z,2022-08-24T04:15:00.000Z,2.982201035,3.087073572,2.945977394,3.010225572,644983.98,96364629.4
2022-08-23T00:00:00.000Z,2022-08-23T23:59:59.999Z,2022-08-23T00:07:00.000Z,2022-08-23T07:06:00.000Z,3.072402835,3.075036384,2.945828621,2.982917583,865530.31,95490434.36
2022-08-22T00:00:00.000Z,2022-08-22T23:59:59.999Z,2022-08-22T03:47:00.000Z,2022-08-22T23:02:00.000Z,3.109247461,3.212385345,2.894407568,3.072696792,1901114.6,98364484.82
2022-08-21T00:00:00.000Z,2022-08-21T23:59:59.999Z,2022-08-21T21:28:00.000Z,2022-08-21T00:00:00.000Z,2.92771077,3.217128328,2.92771077,3.109264293,969747.27,99535099.3
2022-08-20T00:00:00.000Z,2022-08-20T23:59:59.999Z,2022-08-20T10:56:00.000Z,2022-08-20T19:16:00.000Z,2.858518035,2.998033787,2.819282202,2.927127629,962625.84,93704462.48
2022-08-19T00:00:00.000Z,2022-08-19T23:59:59.999Z,2022-08-19T00:02:00.000Z,2022-08-19T23:56:00.000Z,3.388501225,3.388866958,2.855884495,2.857635666,2043979.68,91479856.01
2022-08-18T00:00:00.000Z,2022-08-18T23:59:59.999Z,2022-08-18T22:45:00.000Z,2022-08-18T02:31:00.000Z,3.285650099,3.395544473,3.264079566,3.388780115,932502.39,108483079.4
2022-08-17T00:00:00.000Z,2022-08-17T23:59:59.999Z,2022-08-17T07:24:00.000Z,2022-08-17T00:03:00.000Z,3.256796602,3.441787077,3.253606941,3.285674354,1481762.85,105182413.7
2022-08-16T00:00:00.000Z,2022-08-16T23:59:59.999Z,2022-08-16T02:14:00.000Z,2022-08-16T05:54:00.000Z,3.175078874,3.450529429,3.160634764,3.256960804,1874706.25,104263223.2
2022-08-15T00:00:00.000Z,2022-08-15T23:59:59.999Z,2022-08-15T23:57:00.000Z,2022-08-15T07:23:00.000Z,3.096178904,3.177162408,2.899004409,3.175312874,1816386.49,101649474.8
2022-08-14T00:00:00.000Z,2022-08-14T23:59:59.999Z,2022-08-14T07:51:00.000Z,2022-08-14T14:00:00.000Z,3.228876547,3.369299671,3.082229881,3.09538506,1308371.86,99090791.36
2022-08-13T00:00:00.000Z,2022-08-13T23:59:59.999Z,2022-08-13T01:27:00.000Z,2022-08-13T23:22:00.000Z,3.516946354,3.614406575,3.193718968,3.229196636,3856145.95,103374424.8
2022-08-12T00:00:00.000Z,2022-08-12T23:59:59.999Z,2022-08-12T23:16:00.000Z,2022-08-12T01:16:00.000Z,2.521442601,3.573323678,2.498774558,3.508092052,4750465.68,112302544.2
2022-08-11T00:00:00.000Z,2022-08-11T23:59:59.999Z,2022-08-11T13:04:00.000Z,2022-08-11T00:06:00.000Z,2.212640959,2.629945492,2.200435297,2.521743163,2664642.92,80727121.43
2022-08-10T00:00:00.000Z,2022-08-10T23:59:59.999Z,2022-08-10T23:58:00.000Z,2022-08-10T01:46:00.000Z,2.060542912,2.213049929,2.035309736,2.212480037,646515.22,70826857.9
2022-08-09T00:00:00.000Z,2022-08-09T23:59:59.999Z,2022-08-09T07:20:00.000Z,2022-08-09T20:28:00.000Z,2.117619316,2.130608905,2.058955674,2.060652989,398183.26,65966505.45
2022-08-08T00:00:00.000Z,2022-08-08T23:59:59.999Z,2022-08-08T08:52:00.000Z,2022-08-08T03:06:00.000Z,2.083522476,2.152731815,2.066645886,2.116724099,424751.53,67761477.82
2022-08-07T00:00:00.000Z,2022-08-07T23:59:59.999Z,2022-08-07T21:49:00.000Z,2022-08-07T06:02:00.000Z,2.066008505,2.088755692,2.053178657,2.083201662,179100.37,66688343.2
2022-08-06T00:00:00.000Z,2022-08-06T23:59:59.999Z,2022-08-06T00:34:00.000Z,2022-08-06T11:57:00.000Z,2.072870056,2.081694909,2.051688344,2.065932012,328588.48,66135499.8
2022-08-05T00:00:00.000Z,2022-08-05T23:59:59.999Z,2022-08-05T09:46:00.000Z,2022-08-05T00:50:00.000Z,2.079090682,2.090379349,2.031631442,2.071267737,491648.41,66306309.29
2022-08-04T00:00:00.000Z,2022-08-04T23:59:59.999Z,2022-08-04T15:01:00.000Z,2022-08-04T20:41:00.000Z,2.093960055,2.108374414,2.050055255,2.079019457,409034.76,66554460.69
2022-08-03T00:00:00.000Z,2022-08-03T23:59:59.999Z,2022-08-03T19:37:00.000Z,2022-08-03T05:14:00.000Z,2.108318748,2.127146393,2.069811888,2.094191909,323115.46,67040167.71
2022-08-02T00:00:00.000Z,2022-08-02T23:59:59.999Z,2022-08-02T17:35:00.000Z,2022-08-02T09:58:00.000Z,2.128481472,2.170108297,2.063863181,2.108449886,427064.67,67496600.17
2022-08-01T00:00:00.000Z,2022-08-01T23:59:59.999Z,2022-08-01T07:48:00.000Z,2022-08-01T17:52:00.000Z,2.119631768,2.175540462,2.085649296,2.128950428,598451.7,68152872.3
2022-07-31T00:00:00.000Z,2022-07-31T23:59:59.999Z,2022-07-31T21:23:00.000Z,2022-07-31T23:59:00.000Z,2.142887785,2.177263854,2.118539485,2.118539485,315748.23,67819592.74
2022-07-30T00:00:00.000Z,2022-07-30T23:59:59.999Z,2022-07-30T21:03:00.000Z,2022-07-30T00:01:00.000Z,2.053001383,2.187105907,2.052633975,2.142890656,694667.5,68599132.85
2022-07-29T00:00:00.000Z,2022-07-29T23:59:59.999Z,2022-07-29T23:16:00.000Z,2022-07-29T13:39:00.000Z,2.04652808,2.067220845,2.003967342,2.053754231,558212.75,65745659.44
2022-07-28T00:00:00.000Z,2022-07-28T23:59:59.999Z,2022-07-28T21:25:00.000Z,2022-07-28T12:34:00.000Z,2.005532438,2.074831302,1.959627652,2.046462771,624226.53,65512242.11
2022-07-27T00:00:00.000Z,2022-07-27T23:59:59.999Z,2022-07-27T22:31:00.000Z,2022-07-27T04:08:00.000Z,1.87039106,2.014693808,1.858156414,2.005143545,467270.77,64189513.37
2022-07-26T00:00:00.000Z,2022-07-26T23:59:59.999Z,2022-07-26T00:02:00.000Z,2022-07-26T15:33:00.000Z,1.98676765,1.99247602,1.852835572,1.870552533,502201.58,59880928.28
2022-07-25T00:00:00.000Z,2022-07-25T23:59:59.999Z,2022-07-25T01:14:00.000Z,2022-07-25T23:57:00.000Z,2.099841365,2.127960518,1.986113696,1.986751553,808668.13,63600741.03
2022-07-24T00:00:00.000Z,2022-07-24T23:59:59.999Z,2022-07-24T23:37:00.000Z,2022-07-24T00:01:00.000Z,1.921667224,2.123452968,1.921590539,2.099888281,1011623.84,67222522.4
2022-07-23T00:00:00.000Z,2022-07-23T23:59:59.999Z,2022-07-23T23:15:00.000Z,2022-07-23T12:08:00.000Z,1.890840379,1.930786441,1.851927195,1.92154955,431590.55,61513466.63
2022-07-22T00:00:00.000Z,2022-07-22T23:59:59.999Z,2022-07-22T00:36:00.000Z,2022-07-22T17:37:00.000Z,1.926563242,1.948760261,1.876905812,1.892145667,452092.68,60572176.92
2022-07-21T00:00:00.000Z,2022-07-21T23:59:59.999Z,2022-07-21T23:59:00.000Z,2022-07-21T14:36:00.000Z,1.876817012,1.923849412,1.823839781,1.923849412,333213.82,61587090.79
2022-07-20T00:00:00.000Z,2022-07-20T23:59:59.999Z,2022-07-20T15:32:00.000Z,2022-07-20T20:31:00.000Z,1.909027958,1.960142337,1.853797585,1.876922289,629229.34,60084839.63
2022-07-19T00:00:00.000Z,2022-07-19T23:59:59.999Z,2022-07-19T19:18:00.000Z,2022-07-19T07:32:00.000Z,1.832787518,1.93295505,1.794654315,1.908953812,534539.61,61110246.48
2022-07-18T00:00:00.000Z,2022-07-18T23:59:59.999Z,2022-07-18T16:17:00.000Z,2022-07-18T02:17:00.000Z,1.753015767,1.856506887,1.722737894,1.836356352,497872.69,58786225.52
2022-07-17T00:00:00.000Z,2022-07-17T23:59:59.999Z,2022-07-17T00:09:00.000Z,2022-07-17T18:11:00.000Z,1.797250756,1.80782286,1.747679474,1.752376758,188726.05,56097834.78
2022-07-16T00:00:00.000Z,2022-07-16T23:59:59.999Z,2022-07-16T23:51:00.000Z,2022-07-16T08:53:00.000Z,1.718109251,1.801974333,1.689529574,1.796877781,264977.4,57522420.58
2022-07-15T00:00:00.000Z,2022-07-15T23:59:59.999Z,2022-07-15T07:36:00.000Z,2022-07-15T01:52:00.000Z,1.687407556,1.775054277,1.680502231,1.718780279,402924.08,55022329.93
2022-07-14T00:00:00.000Z,2022-07-14T23:59:59.999Z,2022-07-14T19:32:00.000Z,2022-07-14T09:33:00.000Z,1.648667545,1.701476374,1.61196325,1.686571447,312257.3,53991247.01
2022-07-13T00:00:00.000Z,2022-07-13T23:59:59.999Z,2022-07-13T17:16:00.000Z,2022-07-13T13:34:00.000Z,1.649971236,1.68078489,1.587482634,1.648389463,432612.07,52768949
2022-07-12T00:00:00.000Z,2022-07-12T23:59:59.999Z,2022-07-12T00:05:00.000Z,2022-07-12T19:41:00.000Z,1.748150224,1.755836996,1.617833016,1.64972609,351020.82,52811737.69
2022-07-11T00:00:00.000Z,2022-07-11T23:59:59.999Z,2022-07-11T01:07:00.000Z,2022-07-11T23:59:00.000Z,1.807536129,1.810475941,1.749191544,1.749191544,258135.96,55995868.37
2022-07-10T00:00:00.000Z,2022-07-10T23:59:59.999Z,2022-07-10T00:06:00.000Z,2022-07-10T14:07:00.000Z,1.858817455,1.860046623,1.804475005,1.807752781,281621.09,57870555.74
2022-07-09T00:00:00.000Z,2022-07-09T23:59:59.999Z,2022-07-09T07:35:00.000Z,2022-07-09T10:06:00.000Z,1.872191335,1.889478854,1.840870169,1.858866801,324587.26,59506839.62
2022-07-08T00:00:00.000Z,2022-07-08T23:59:59.999Z,2022-07-08T04:02:00.000Z,2022-07-08T12:49:00.000Z,1.897350909,1.923755086,1.841299327,1.870602411,409033.74,59882525.02
2022-07-07T00:00:00.000Z,2022-07-07T23:59:59.999Z,2022-07-07T16:47:00.000Z,2022-07-07T23:16:00.000Z,1.940240177,1.956067947,1.873168024,1.896896541,650078.14,60724263.96
2022-07-06T00:00:00.000Z,2022-07-06T23:59:59.999Z,2022-07-06T22:14:00.000Z,2022-07-06T13:36:00.000Z,1.932165513,1.951575663,1.89233742,1.939544332,224365.11,62089523.28
2022-07-05T00:00:00.000Z,2022-07-05T23:59:59.999Z,2022-07-05T00:35:00.000Z,2022-07-05T17:06:00.000Z,1.990344113,1.999288158,1.892300689,1.931813514,334865.6,61842041.02
2022-07-04T00:00:00.000Z,2022-07-04T23:59:59.999Z,2022-07-04T23:54:00.000Z,2022-07-04T05:52:00.000Z,1.924918573,1.992644379,1.904046583,1.989928567,255189.57,63702445
2022-07-03T00:00:00.000Z,2022-07-03T23:59:59.999Z,2022-07-03T00:19:00.000Z,2022-07-03T17:56:00.000Z,1.973128533,1.974648182,1.893579022,1.924943167,319642.44,61622104.54
2022-07-02T00:00:00.000Z,2022-07-02T23:59:59.999Z,2022-07-02T16:50:00.000Z,2022-07-02T02:25:00.000Z,1.952685741,2.044128574,1.928234972,1.973631477,605486.96,63180735.56
2022-07-01T00:00:00.000Z,2022-07-01T23:59:59.999Z,2022-07-01T21:18:00.000Z,2022-07-01T00:03:00.000Z,1.865957841,1.986709127,1.857409481,1.950951982,978617.68,62454709.84
2022-06-30T00:00:00.000Z,2022-06-30T23:59:59.999Z,2022-06-30T03:46:00.000Z,2022-06-30T20:27:00.000Z,1.881450987,1.910541547,1.815493606,1.863673082,409978.38,59660700.37
2022-06-29T00:00:00.000Z,2022-06-29T23:59:59.999Z,2022-06-29T16:02:00.000Z,2022-06-29T09:07:00.000Z,1.931333997,1.960594953,1.874247945,1.88132113,395858.78,60225657.21
2022-06-28T00:00:00.000Z,2022-06-28T23:59:59.999Z,2022-06-28T00:31:00.000Z,2022-06-28T18:42:00.000Z,1.963983038,1.984969513,1.926877341,1.929977211,338575.97,61783256.52
2022-06-27T00:00:00.000Z,2022-06-27T23:59:59.999Z,2022-06-27T07:24:00.000Z,2022-06-27T22:03:00.000Z,2.011024087,2.032653032,1.956718306,1.964679056,381066.35,62894146.83
2022-06-26T00:00:00.000Z,2022-06-26T23:59:59.999Z,2022-06-26T12:13:00.000Z,2022-06-26T22:49:00.000Z,2.070168613,2.110678269,1.994120297,2.011558222,396998.98,64394862.75
2022-06-25T00:00:00.000Z,2022-06-25T23:59:59.999Z,2022-06-25T23:11:00.000Z,2022-06-25T15:59:00.000Z,2.037319985,2.076262235,1.972007614,2.071501277,669039.39,66313785.49
2022-06-24T00:00:00.000Z,2022-06-24T23:59:59.999Z,2022-06-24T22:22:00.000Z,2022-06-24T00:17:00.000Z,1.977728727,2.054164192,1.973917749,2.036938203,413458.03,65207337.57
2022-06-23T00:00:00.000Z,2022-06-23T23:59:59.999Z,2022-06-23T14:42:00.000Z,2022-06-23T00:04:00.000Z,1.90986008,2.01012295,1.90691138,1.978253874,479022.9,63328709.71
2022-06-22T00:00:00.000Z,2022-06-22T23:59:59.999Z,2022-06-22T03:19:00.000Z,2022-06-22T22:18:00.000Z,1.935950524,1.96447796,1.900393438,1.909777132,418547.55,61136602.93
2022-06-21T00:00:00.000Z,2022-06-21T23:59:59.999Z,2022-06-21T15:37:00.000Z,2022-06-21T03:09:00.000Z,1.938945939,2.005667006,1.919967157,1.935581697,561090.02,61962669.71
2022-06-20T00:00:00.000Z,2022-06-20T23:59:59.999Z,2022-06-20T00:13:00.000Z,2022-06-20T05:24:00.000Z,1.985018146,1.989218417,1.866527077,1.939537696,706790,62089310.84
2022-06-19T00:00:00.000Z,2022-06-19T23:59:59.999Z,2022-06-19T20:48:00.000Z,2022-06-19T02:19:00.000Z,1.904591102,2.009559726,1.858347191,1.98510903,758462.84,63548159.89
2022-06-18T00:00:00.000Z,2022-06-18T23:59:59.999Z,2022-06-18T00:26:00.000Z,2022-06-18T20:35:00.000Z,1.996384773,2.005526139,1.834089047,1.905506715,669611.08,60999896.53
2022-06-17T00:00:00.000Z,2022-06-17T23:59:59.999Z,2022-06-17T15:33:00.000Z,2022-06-17T00:04:00.000Z,1.915936116,2.031324002,1.908937348,1.997232203,660253.05,63936252.1
2022-06-16T00:00:00.000Z,2022-06-16T23:59:59.999Z,2022-06-16T00:06:00.000Z,2022-06-16T23:44:00.000Z,2.100805108,2.10628327,1.910373989,1.914074867,632797.66,61274183.89
2022-06-15T00:00:00.000Z,2022-06-15T23:59:59.999Z,2022-06-15T23:58:00.000Z,2022-06-15T09:50:00.000Z,1.948862377,2.100420777,1.841125542,2.099626773,1917791.9,67214150.89
2022-06-14T00:00:00.000Z,2022-06-14T23:59:59.999Z,2022-06-14T15:25:00.000Z,2022-06-14T02:29:00.000Z,1.846549884,2.066276498,1.819259834,1.949738972,2524724.65,62415878.47
2022-06-13T00:00:00.000Z,2022-06-13T23:59:59.999Z,2022-06-13T04:55:00.000Z,2022-06-13T23:48:00.000Z,2.056872733,2.090155088,1.845210581,1.846348832,3028950.69,59106109.06
2022-06-12T00:00:00.000Z,2022-06-12T23:59:59.999Z,2022-06-12T01:04:00.000Z,2022-06-12T23:59:00.000Z,2.158219764,2.165556672,2.057470933,2.057470933,1163580.64,65864640.1
2022-06-11T00:00:00.000Z,2022-06-11T23:59:59.999Z,2022-06-11T08:22:00.000Z,2022-06-11T23:44:00.000Z,2.314081697,2.339760792,2.15670276,2.157763648,858415.15,69075253.42
2022-06-10T00:00:00.000Z,2022-06-10T23:59:59.999Z,2022-06-10T05:48:00.000Z,2022-06-10T19:09:00.000Z,2.431767121,2.463861647,2.302825074,2.31405874,889307.19,74078638.8
2022-06-09T00:00:00.000Z,2022-06-09T23:59:59.999Z,2022-06-09T10:55:00.000Z,2022-06-09T14:12:00.000Z,2.510977864,2.544404873,2.424950611,2.431660703,1712133.29,77843363.16
2022-06-08T00:00:00.000Z,2022-06-08T23:59:59.999Z,2022-06-08T03:19:00.000Z,2022-06-08T18:38:00.000Z,2.488897693,2.52706855,2.387678642,2.512019251,1440478.23,80415835.41
2022-06-07T00:00:00.000Z,2022-06-07T23:59:59.999Z,2022-06-07T19:45:00.000Z,2022-06-07T02:31:00.000Z,2.42757096,2.498373234,2.322821744,2.490128816,1118544.1,79715069.43
